"AÑO","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","Ocup","Sexo","NiveEdu","FreqPag","Ingreso","HorasTrabj"
"2023","01","016041","043","11","01","060505","Costa",6,4,"Hombre",2,4,966,40
"2023","01","016041","065","11","02","060505","Costa",6,3,"Mujer",9,4,3360,0
"2023","01","016049","038","11","01","060101","Sierra",7,4,"Hombre",2,4,1500,45
"2023","01","016065","189","11","01","060107","Sierra",7,4,"Hombre",3,4,1250,48
"2023","01","016065","190","11","01","060107","Sierra",7,3,"Mujer",7,4,2400,0
"2023","01","016065","191","11","01","060107","Sierra",7,4,"Hombre",3,4,2400,84
"2023","01","016065","192","11","01","060107","Sierra",7,4,"Hombre",3,4,824,60
"2023","01","016065","192","11","03","060107","Sierra",7,6,"Mujer",4,4,750,66
"2023","01","016065","391","11","02","060107","Sierra",7,3,"Mujer",7,4,8000,0
"2023","01","016065","392","11","01","060107","Sierra",7,6,"Mujer",5,4,327,21
"2023","01","016069","002","11","02","060408","Sierra",7,4,"Mujer",5,4,1020,40
"2023","01","016069","004","11","01","060408","Sierra",7,3,"Hombre",7,4,3900,0
"2023","01","016131","221","11","04","061007","Sierra",7,4,"Hombre",3,4,25,8
"2023","01","016154","029","11","04","060614","Selva",7,3,"Mujer",5,4,500,48
"2023","01","016166","018","11","03","070104","Lima M",1,4,"Hombre",7,4,3200,24
"2023","01","016166","034","11","03","070104","Lima M",1,3,"Hombre",5,4,2600,48
"2023","01","016166","079","11","02","070104","Lima M",1,3,"Mujer",5,4,2500,40
"2023","01","016166","079","11","03","070104","Lima M",1,3,"Hombre",9,4,5000,40
"2023","01","016166","079","11","04","070104","Lima M",1,3,"Hombre",9,4,3860,40
"2023","01","016166","123","11","01","070104","Lima M",1,3,"Mujer",9,4,3600,40
"2023","01","016187","148","11","02","070101","Lima M",1,3,"Mujer",9,4,1200,48
"2023","01","016187","148","11","05","070101","Lima M",1,4,"Hombre",5,4,1250,48
"2023","01","016200","020","11","01","070106","Lima M",1,4,"Hombre",4,4,2000,72
"2023","01","016200","033","11","03","070106","Lima M",1,3,"Mujer",9,4,800,40
"2023","01","016200","046","11","01","070106","Lima M",1,4,"Hombre",8,4,2670,48
"2023","01","016200","046","11","03","070106","Lima M",1,3,"Hombre",9,4,2000,40
"2023","01","016205","004","11","01","070106","Lima M",1,4,"Mujer",5,4,1300,36
"2023","01","016205","037","11","02","070106","Lima M",1,4,"Hombre",5,4,1675,48
"2023","01","016205","044","11","01","070106","Lima M",1,4,"Hombre",5,4,2000,60
"2023","01","016208","039","11","02","070101","Lima M",1,3,"Mujer",9,4,1200,0
"2023","01","016208","039","11","03","070101","Lima M",1,3,"Hombre",6,4,1200,58
"2023","01","016208","039","11","04","070101","Lima M",1,3,"Mujer",7,4,1000,44
"2023","01","016208","039","11","07","070101","Lima M",1,4,"Hombre",8,4,1200,51
"2023","01","016208","312","11","02","070101","Lima M",1,3,"Mujer",9,4,2000,40
"2023","01","016208","585","11","01","070101","Lima M",1,3,"Mujer",9,4,1025,0
"2023","01","016208","585","11","03","070101","Lima M",1,3,"Hombre",9,4,1400,52
"2023","01","016208","857","11","01","070101","Lima M",1,3,"Mujer",9,4,5600,67
"2023","01","016208","857","11","02","070101","Lima M",1,3,"Mujer",8,4,1200,48
"2023","01","016208","857","11","03","070101","Lima M",1,4,"Hombre",4,4,1200,48
"2023","01","016233","018","11","01","070106","Lima M",1,4,"Hombre",7,4,1200,24
"2023","01","016233","047","11","03","070106","Lima M",1,3,"Hombre",7,4,1993,0
"2023","01","016233","047","11","04","070106","Lima M",1,3,"Mujer",6,4,1100,56
"2023","01","016233","089","11","01","070106","Lima M",1,4,"Mujer",7,4,1200,70
"2023","01","016233","103","11","01","070106","Lima M",1,4,"Hombre",5,4,775,66
"2023","01","016244","064","11","01","070107","Lima M",1,4,"Mujer",3,4,930,48
"2023","01","016244","083","11","03","070107","Lima M",1,3,"Mujer",7,4,1800,0
"2023","01","016263","009","11","02","070106","Lima M",1,3,"Mujer",9,4,1269,40
"2023","01","016263","095","11","01","070106","Lima M",1,3,"Mujer",5,4,1200,0
"2023","01","016263","110","11","03","070106","Lima M",1,3,"Hombre",8,4,2000,48
"2023","01","016263","137","11","01","070106","Lima M",1,3,"Hombre",9,4,5000,96
"2023","01","016263","153","11","03","070106","Lima M",1,3,"Hombre",5,4,1025,48
"2023","01","016263","153","11","04","070106","Lima M",1,3,"Hombre",5,4,1000,48
"2023","01","016286","088","11","02","070101","Lima M",1,6,"Mujer",4,4,400,15
"2023","01","016286","112","11","01","070101","Lima M",1,3,"Hombre",5,4,1712,60
"2023","01","016288","012","11","02","070106","Lima M",1,4,"Hombre",5,4,1085,40
"2023","01","016288","101","11","03","070106","Lima M",1,4,"Hombre",5,4,210,22
"2023","01","016288","119","11","03","070106","Lima M",1,3,"Hombre",7,4,950,48
"2023","01","016288","119","11","04","070106","Lima M",1,3,"Hombre",7,4,1905,46
"2023","01","016305","008","11","03","070102","Lima M",1,4,"Hombre",5,4,1800,72
"2023","01","016305","027","11","01","070102","Lima M",1,3,"Mujer",9,4,2500,60
"2023","01","016305","101","11","01","070102","Lima M",1,3,"Mujer",7,4,1500,0
"2023","01","016305","179","11","02","070102","Lima M",1,3,"Hombre",9,4,5000,30
"2023","01","016305","179","11","03","070102","Lima M",1,6,"Mujer",7,4,1800,40
"2023","01","016305","197","11","03","070102","Lima M",1,3,"Hombre",9,4,5000,48
"2023","01","016319","066","11","01","070101","Lima M",1,3,"Mujer",7,4,1050,40
"2023","01","016319","399","11","01","070101","Lima M",1,3,"Hombre",9,4,3400,40
"2023","01","016319","399","11","02","070101","Lima M",1,3,"Mujer",10,4,3000,40
"2023","01","016319","465","11","01","070101","Lima M",1,3,"Mujer",8,4,2200,0
"2023","01","016319","465","11","02","070101","Lima M",1,3,"Hombre",7,4,1920,48
"2023","01","016319","532","11","02","070101","Lima M",1,3,"Hombre",9,4,5650,50
"2023","01","016335","023","11","02","080101","Sierra",2,3,"Hombre",7,4,2950,40
"2023","01","016335","034","11","05","080101","Sierra",2,3,"Hombre",7,4,1330,48
"2023","01","016335","046","11","02","080101","Sierra",2,3,"Mujer",9,4,2873,40
"2023","01","016335","046","11","03","080101","Sierra",2,3,"Mujer",9,4,1500,72
"2023","01","016335","058","11","02","080101","Sierra",2,3,"Mujer",5,4,2800,40
"2023","01","016335","071","11","02","080101","Sierra",2,3,"Hombre",5,4,3176,98
"2023","01","016335","083","11","01","080101","Sierra",2,3,"Hombre",7,4,1800,45
"2023","01","016345","159","11","01","080106","Sierra",2,3,"Mujer",5,4,3200,53
"2023","01","016345","196","11","02","080106","Sierra",2,4,"Mujer",8,4,500,56
"2023","01","016373","002","11","01","080101","Sierra",2,3,"Hombre",8,4,1800,42
"2023","01","016373","002","11","02","080101","Sierra",2,3,"Mujer",7,4,1700,40
"2023","01","016373","020","11","01","080101","Sierra",2,3,"Hombre",8,4,2365,84
"2023","01","016383","106","11","01","080105","Sierra",2,4,"Hombre",5,4,1300,48
"2023","01","016383","106","11","03","080105","Sierra",2,4,"Hombre",8,4,600,35
"2023","01","016401","005","11","02","080801","Sierra",4,3,"Mujer",10,4,2800,0
"2023","01","016401","029","11","02","080801","Sierra",4,3,"Mujer",9,4,2900,40
"2023","01","016401","042","11","01","080801","Sierra",4,3,"Mujer",3,4,400,52
"2023","01","016401","066","11","01","080801","Sierra",4,4,"Hombre",5,4,1600,50
"2023","01","016401","103","11","02","080801","Sierra",4,3,"Hombre",7,4,2200,40
"2023","01","016421","054","11","03","080205","Sierra",5,3,"Mujer",10,4,3000,40
"2023","01","016421","063","11","02","080205","Sierra",5,3,"Mujer",7,4,1100,40
"2023","01","016427","003","11","01","081301","Sierra",5,3,"Hombre",5,4,1020,0
"2023","01","016427","034","11","01","081301","Sierra",5,4,"Hombre",2,4,420,29
"2023","01","016427","080","11","01","081301","Sierra",5,4,"Mujer",0,4,330,18
"2023","01","016427","080","11","03","081301","Sierra",5,3,"Mujer",4,4,500,84
"2023","01","016427","111","11","01","081301","Sierra",5,4,"Mujer",0,4,350,29
"2023","01","016427","111","11","02","081301","Sierra",5,4,"Hombre",0,4,850,54
"2023","01","016428","021","11","02","080403","Sierra",5,3,"Mujer",9,4,2000,40
"2023","01","016444","014","11","01","080703","Sierra",6,4,"Hombre",4,4,2000,45
"2023","01","016444","025","11","02","080703","Sierra",6,3,"Mujer",5,4,1500,40
"2023","01","016444","025","11","03","080703","Sierra",6,4,"Hombre",5,4,450,42
"2023","01","016513","032","11","02","080901","Selva",8,4,"Hombre",2,4,120,28
"2023","01","016521","100","11","03","080913","Selva",7,4,"Hombre",5,4,1200,45
"2023","01","016538","003","11","01","090101","Sierra",4,4,"Mujer",5,4,1200,40
"2023","01","016538","017","11","01","090101","Sierra",4,3,"Hombre",9,4,4000,42
"2023","01","016538","017","11","02","090101","Sierra",4,3,"Mujer",9,4,2000,58
"2023","01","016538","047","11","01","090101","Sierra",4,4,"Hombre",4,4,700,32
"2023","01","016569","082","11","01","090306","Sierra",8,4,"Hombre",0,4,150,41
"2023","01","016612","028","11","02","090303","Sierra",8,4,"Mujer",4,4,90,24
"2023","01","016612","028","11","03","090303","Sierra",8,4,"Hombre",4,4,90,24
"2023","01","016612","029","11","01","090303","Sierra",8,4,"Hombre",2,4,1400,54
"2023","01","016630","041","11","01","090117","Sierra",8,4,"Hombre",3,4,1900,70
"2023","01","016636","192","11","02","090402","Sierra",7,3,"Mujer",7,4,1000,37
"2023","01","016658","062","11","02","090606","Sierra",6,4,"Hombre",5,4,1000,63
"2023","01","016658","071","11","01","090606","Sierra",6,4,"Hombre",4,4,1200,40
"2023","01","016658","076","11","01","090606","Sierra",6,3,"Hombre",10,4,3500,40
"2023","01","016660","133","11","01","090719","Sierra",7,4,"Hombre",3,4,1680,48
"2023","01","016673","077","11","03","100101","Selva",2,3,"Mujer",8,4,980,24
"2023","01","016673","094","11","01","100101","Selva",2,3,"Hombre",9,4,4500,50
"2023","01","016673","187","11","01","100101","Selva",2,4,"Mujer",5,4,900,54
"2023","01","016673","205","11","01","100101","Selva",2,6,"Mujer",7,4,1000,36
"2023","01","016698","003","11","01","100111","Selva",2,3,"Hombre",5,4,1000,50
"2023","01","016698","015","11","01","100111","Selva",2,6,"Mujer",0,4,500,78
"2023","01","016698","038","11","01","100111","Selva",2,3,"Hombre",8,4,1200,56
"2023","01","016698","050","11","03","100111","Selva",2,3,"Mujer",8,4,470,24
"2023","01","016703","003","11","01","100101","Selva",2,4,"Mujer",8,4,550,48
"2023","01","016703","115","11","02","100101","Selva",2,3,"Mujer",10,4,2700,0
"2023","01","016703","115","11","03","100101","Selva",2,3,"Hombre",9,4,2100,39
"2023","01","016703","130","11","02","100101","Selva",2,3,"Hombre",6,4,1500,64
"2023","01","016709","063","11","01","100101","Selva",2,4,"Hombre",6,4,720,48
"2023","01","016714","056","11","01","100201","Sierra",5,4,"Hombre",5,4,1800,62
"2023","01","016714","149","11","01","100201","Sierra",5,4,"Hombre",5,4,500,21
"2023","01","016727","102","11","01","100104","Sierra",5,4,"Hombre",5,4,1000,98
"2023","01","016754","020","11","01","100509","Sierra",6,3,"Mujer",7,4,1320,0
"2023","01","016754","056","11","03","100509","Sierra",6,3,"Mujer",6,4,400,40
"2023","01","016757","134","11","01","100804","Sierra",7,4,"Hombre",6,4,600,56
"2023","01","016757","136","11","03","100804","Sierra",7,3,"Hombre",8,4,400,40
"2023","01","016757","137","11","02","100804","Sierra",7,4,"Mujer",4,4,300,48
"2023","01","016777","054","11","03","100106","Sierra",8,4,"Hombre",5,4,250,7
"2023","01","016777","057","11","03","100106","Sierra",8,4,"Hombre",5,4,90,24
"2023","01","016807","065","11","03","100804","Sierra",7,4,"Hombre",5,4,210,32
"2023","01","016807","066","11","02","100804","Sierra",7,3,"Mujer",6,4,1000,48
"2023","01","016807","169","11","01","100804","Sierra",7,4,"Hombre",5,4,2000,40
"2023","01","016807","169","11","03","100804","Sierra",7,4,"Hombre",4,4,300,48
"2023","01","016827","084","11","04","101108","Sierra",8,4,"Hombre",4,4,150,12
"2023","01","016827","086","11","02","101108","Sierra",8,4,"Mujer",2,4,800,40
"2023","01","016831","057","11","01","100101","Selva",8,4,"Hombre",5,4,3800,0
"2023","01","016831","057","11","03","100101","Selva",8,3,"Hombre",6,4,1050,45
"2023","01","016831","058","11","01","100101","Selva",8,3,"Hombre",7,4,1975,40
"2023","01","016831","058","11","02","100101","Selva",8,3,"Mujer",7,4,1025,48
"2023","01","016831","060","11","01","100101","Selva",8,3,"Mujer",7,4,1065,54
"2023","01","016831","130","11","02","100101","Selva",8,3,"Mujer",5,4,500,0
"2023","01","016831","130","11","03","100101","Selva",8,3,"Hombre",7,4,1200,54
"2023","01","016831","130","11","04","100101","Selva",8,3,"Hombre",5,4,1025,51
"2023","01","016831","132","11","02","100101","Selva",8,3,"Mujer",9,4,120,0
"2023","01","016831","132","11","03","100101","Selva",8,3,"Mujer",8,4,630,10
"2023","01","016836","180","11","01","100605","Selva",7,4,"Mujer",2,4,245,30
"2023","01","016836","555","11","03","100605","Selva",7,4,"Hombre",4,4,300,18
"2023","01","016836","559","11","02","100605","Selva",7,4,"Hombre",4,4,20,14
"2023","01","016857","009","11","01","110101","Costa",2,3,"Hombre",7,4,2800,0
"2023","01","016857","009","11","02","110101","Costa",2,3,"Mujer",7,4,1800,72
"2023","01","016857","009","11","03","110101","Costa",2,3,"Mujer",9,4,1800,48
"2023","01","016857","019","11","02","110101","Costa",2,3,"Hombre",5,4,2700,48
"2023","01","016857","019","11","03","110101","Costa",2,3,"Mujer",9,4,10000,48
"2023","01","016857","058","11","01","110101","Costa",2,3,"Hombre",5,4,2800,48
"2023","01","016857","058","11","03","110101","Costa",2,3,"Hombre",9,4,3500,48
"2023","01","016857","058","11","04","110101","Costa",2,3,"Hombre",9,4,1800,48
"2023","01","016857","086","11","05","110101","Costa",2,4,"Mujer",5,4,1200,48
"2023","01","016881","147","12","01","110106","Costa",2,6,"Mujer",0,4,1030,46
"2023","01","016900","007","11","01","110101","Costa",2,4,"Hombre",7,4,1500,59
"2023","01","016926","120","11","01","110101","Costa",2,3,"Hombre",10,4,7200,0
"2023","01","016926","136","11","02","110101","Costa",2,3,"Mujer",7,4,2800,0
"2023","01","016926","153","11","02","110101","Costa",2,3,"Hombre",9,4,2299,22
"2023","01","016926","153","11","04","110101","Costa",2,3,"Hombre",7,4,4000,48
"2023","01","016926","187","11","02","110101","Costa",2,3,"Mujer",8,4,5000,20
"2023","01","016926","187","11","03","110101","Costa",2,3,"Hombre",9,4,1050,33
"2023","01","016926","187","11","04","110101","Costa",2,3,"Mujer",8,4,1050,14
"2023","01","016941","019","11","01","110501","Costa",2,3,"Mujer",9,4,1200,34
"2023","01","016941","117","11","01","110501","Costa",2,3,"Mujer",5,4,1425,0
"2023","01","016947","071","11","02","110206","Costa",4,4,"Mujer",5,4,1050,44
"2023","01","016947","071","11","03","110206","Costa",4,3,"Mujer",7,4,1800,48
"2023","01","016947","093","11","01","110206","Costa",4,3,"Hombre",7,4,619,40
"2023","01","016947","093","11","03","110206","Costa",4,3,"Hombre",7,4,1050,54
"2023","01","016974","001","11","02","110305","Costa",4,3,"Mujer",5,4,1500,50
"2023","01","016974","090","11","01","110305","Costa",4,3,"Hombre",7,4,2529,0
"2023","01","016982","008","11","01","110201","Costa",2,3,"Mujer",7,4,1200,0
"2023","01","016982","048","11","01","110201","Costa",2,3,"Mujer",7,4,1300,42
"2023","01","016982","091","11","01","110201","Costa",2,3,"Mujer",7,4,1100,48
"2023","01","016982","091","11","02","110201","Costa",2,3,"Hombre",7,4,1800,72
"2023","01","016991","058","11","01","110305","Costa",4,3,"Mujer",9,4,900,24
"2023","01","016991","058","11","02","110305","Costa",4,3,"Mujer",9,4,2060,6
"2023","01","016991","087","11","01","110305","Costa",4,4,"Hombre",5,4,2400,70
"2023","01","017013","004","11","01","110506","Costa",2,4,"Hombre",5,4,800,84
"2023","01","017013","004","11","06","110506","Costa",2,3,"Hombre",9,4,3000,0
"2023","01","017013","090","11","01","110506","Costa",2,4,"Hombre",6,4,2700,60
"2023","01","017013","112","11","01","110506","Costa",2,3,"Mujer",7,4,1060,40
"2023","01","017013","112","11","02","110506","Costa",2,3,"Hombre",9,4,3000,48
"2023","01","017013","112","11","03","110506","Costa",2,4,"Hombre",5,4,1500,60
"2023","01","017030","108","11","02","110507","Costa",2,3,"Mujer",7,4,500,48
"2023","01","017035","009","11","01","110501","Costa",2,4,"Mujer",7,4,1025,0
"2023","01","017035","009","11","03","110501","Costa",2,3,"Mujer",5,4,600,48
"2023","01","017035","106","11","02","110501","Costa",2,4,"Hombre",7,4,950,55
"2023","01","017054","004","11","01","110111","Costa",4,3,"Hombre",7,4,1750,0
"2023","01","017054","022","11","03","110111","Costa",4,3,"Mujer",8,4,1350,48
"2023","01","017054","056","11","02","110111","Costa",4,4,"Hombre",5,4,1600,72
"2023","01","017100","097","11","03","120107","Sierra",2,3,"Hombre",5,4,1025,72
"2023","01","017100","097","11","04","120107","Sierra",2,3,"Hombre",4,4,1500,70
"2023","01","017100","097","11","05","120107","Sierra",2,3,"Mujer",5,4,1025,66
"2023","01","017106","013","11","01","120114","Sierra",2,4,"Hombre",5,4,1200,48
"2023","01","017106","013","11","04","120114","Sierra",2,3,"Mujer",8,4,720,36
"2023","01","017106","025","11","02","120114","Sierra",2,3,"Hombre",9,4,1500,45
"2023","01","017106","025","11","03","120114","Sierra",2,3,"Mujer",9,4,1800,45
"2023","01","017106","119","11","01","120114","Sierra",2,3,"Hombre",9,4,1500,47
"2023","01","017106","119","11","02","120114","Sierra",2,3,"Mujer",9,4,1600,48
"2023","01","017146","027","11","01","120114","Sierra",2,3,"Hombre",7,4,1800,48
"2023","01","017146","027","11","02","120114","Sierra",2,3,"Mujer",5,4,1110,48
"2023","01","017146","059","11","01","120114","Sierra",2,3,"Hombre",7,4,3100,0
"2023","01","017146","059","11","02","120114","Sierra",2,4,"Mujer",6,4,1200,0
"2023","01","017146","059","11","03","120114","Sierra",2,3,"Mujer",9,4,400,36
"2023","01","017146","107","11","01","120114","Sierra",2,3,"Hombre",9,4,2800,40
"2023","01","017146","138","11","02","120114","Sierra",2,3,"Mujer",9,4,3000,48
"2023","01","017146","155","11","01","120114","Sierra",2,3,"Hombre",5,4,1200,36
"2023","01","017148","024","11","01","120114","Sierra",2,4,"Hombre",4,4,1650,52
"2023","01","017167","033","11","01","120701","Sierra",4,3,"Mujer",9,4,950,48
"2023","01","017167","044","11","02","120701","Sierra",4,3,"Hombre",9,4,6000,50
"2023","01","017216","029","11","02","120905","Sierra",5,3,"Mujer",9,4,2500,0
"2023","01","017216","123","11","01","120905","Sierra",5,4,"Hombre",7,4,2000,0
"2023","01","017216","123","11","03","120905","Sierra",5,3,"Hombre",9,4,2000,32
"2023","01","017227","066","11","02","120604","Selva",5,3,"Mujer",9,4,5000,30
"2023","01","017229","003","11","01","120606","Selva",5,3,"Hombre",7,4,3500,54
"2023","01","017229","062","11","03","120606","Selva",5,6,"Mujer",4,4,600,66
"2023","01","017235","020","11","01","120301","Selva",4,4,"Hombre",3,4,2000,14
"2023","01","017235","034","11","01","120301","Selva",4,4,"Hombre",5,4,1500,90
"2023","01","017235","034","11","02","120301","Selva",4,3,"Mujer",5,4,1030,30
